K_ENTIDAD_MUNICIPIO,HOGARES,POBLACION,SUPERFICIE,DENS_HOGS,DENS_HABS,ANALF,SPRIM,ANOS_PROMEDIO_DE_ESCOLARIDAD,OVSAE,OVSEE,PL<5000,PO2SM,INGRESOPC_ANUAL,DISP_INTERNET,DISP_TV_PAGA,DISP_TEL_CELULAR,DISP_TEL_FIJO,NUM_OPS,CLASS_PEN_BAF_HABS_COAXFO,IS_PEN_BAF_HABS_COAXFO
07001,4173,18082,248.04,1682.389937106918,1682.389937106918,11.81,34.36,10.34,8.19,1.5,55.3,66.74,3699.36,3.04337407141145,35.633836568416,68.7275341480949,6.11071171818835,1,0,0
07001,4173,18082,248.04,1682.389937106918,1682.389937106918,11.81,34.36,5.62,8.19,1.5,55.3,66.74,1480.96,3.04337407141145,35.633836568416,68.7275341480949,6.11071171818835,1,0,0
07002,8013,31424,481.14,1665.4196283825916,1665.4196283825916,16.52,33.18,7.23,3.04,1.72,52.02,64.08,1903.63,3.13240983401971,19.9425932859103,64.6075127917134,5.3912392362411,1,0,0
07002,8013,31424,481.14,1665.4196283825916,1665.4196283825916,16.52,33.18,6.01,3.04,1.72,52.02,64.08,1678.99,3.13240983401971,19.9425932859103,64.6075127917134,5.3912392362411,1,0,0
07003,7483,28380,559.81,1336.703524410068,1336.703524410068,15.37,37.74,6,28.27,1.4,77.54,71.56,1305.9,3.5146331685153,41.173326206067,46.0911399171455,10.6641721234798,1,0,0
07003,7483,28380,559.81,1336.703524410068,1336.703524410068,15.37,37.74,5.39,28.27,1.4,77.54,71.56,1491.62,3.5146331685153,41.173326206067,46.0911399171455,10.6641721234798,1,0,0
07113,1296,6712,26.81,4834.017157776949,4834.017157776949,24.28,37.07,NA,11.25,1.12,100,79.08,NA,0.23148148148148,1.23456790123456,17.5154320987654,0.15432098765432,0,0,0
07004,6899,32872,955.11,722.3251772047199,722.3251772047199,25.05,45.44,4.82,20.88,6.71,69.2,80.61,1396.85,1.46482958665699,11.9216823785351,29.8477157360406,1.6243654822335,1,0,0
07004,6899,32872,955.11,722.3251772047199,722.3251772047199,25.05,45.44,4.3,20.88,6.71,69.2,80.61,661.76,1.46482958665699,11.9216823785351,29.8477157360406,1.6243654822335,1,0,0
07005,4796,19348,315.93,1518.0577976133955,1518.0577976133955,23.35,41.24,6.5,15.63,5.94,100,80.41,1371.11,0.93828190158465,9.63302752293578,15.4086738949124,1.08423686405337,0,0,0
07005,4796,19348,315.93,1518.0577976133955,1518.0577976133955,23.35,41.24,4.54,15.63,5.94,100,80.41,952.1,0.93828190158465,9.63302752293578,15.4086738949124,1.08423686405337,0,0,0
07006,7149,30732,253.57,2819.3398272666327,2819.3398272666327,15.71,39.66,4.81,2.59,2.46,100,70.58,1404.31,1.39879703455028,34.5362987830465,56.9590152468876,10.3091341446356,0,0,0
07006,7149,30732,253.57,2819.3398272666327,2819.3398272666327,15.71,39.66,4.94,2.59,2.46,100,70.58,1115.35,1.39879703455028,34.5362987830465,56.9590152468876,10.3091341446356,0,0,0
07007,2149,9913,152.12,1412.7004996055746,1412.7004996055746,31.21,52.52,5.67,30.44,3.25,100,88.96,1458.78,0.23266635644485,1.07026523964634,25.8724988366682,0.46533271288971,0,0,0
07007,2149,9913,152.12,1412.7004996055746,1412.7004996055746,31.21,52.52,3.35,30.44,3.25,100,88.96,526.92,0.23266635644485,1.07026523964634,25.8724988366682,0.46533271288971,0,0,0
07008,6183,28162,581.51,1063.2663238809307,1063.2663238809307,19.86,40.16,6.57,3.21,2.88,60.84,73.48,1917.55,4.40129449838187,16.3268608414239,47.4110032362459,4.27184466019417,1,0,0
07008,6183,28162,581.51,1063.2663238809307,1063.2663238809307,19.86,40.16,4.93,3.21,2.88,60.84,73.48,1169.47,4.40129449838187,16.3268608414239,47.4110032362459,4.27184466019417,1,0,0
07009,11380,40114,807.75,1408.8517486846176,1408.8517486846176,8.3,25.74,7.39,15.36,1.35,38.95,63.41,2148.28,11.4938488576449,38.6906854130052,74.3585237258348,16.3005272407732,2,1,1
07009,11380,40114,807.75,1408.8517486846176,1408.8517486846176,8.3,25.74,5.5,15.36,1.35,38.95,63.41,1684.75,11.4938488576449,38.6906854130052,74.3585237258348,16.3005272407732,2,1,1
07010,1489,7494,78.72,1891.5142276422764,1891.5142276422764,11.47,38.5,4.1,36.9,0.77,100,76.84,732.05,0.53727333781061,5.50705171255876,37.2733378106111,2.35057085292142,0,0,0
07010,1489,7494,78.72,1891.5142276422764,1891.5142276422764,11.47,38.5,4.75,36.9,0.77,100,76.84,519.65,0.53727333781061,5.50705171255876,37.2733378106111,2.35057085292142,0,0,0
07011,4250,20142,213.72,1988.583192962755,1988.583192962755,11.59,37.68,5.15,18.97,3.15,100,68.79,928.59,0.87058823529411,11.5294117647058,32.8470588235294,8.37647058823529,0,0,0
07011,4250,20142,213.72,1988.583192962755,1988.583192962755,11.59,37.68,2.93,18.97,3.15,100,68.79,570.32,0.87058823529411,11.5294117647058,32.8470588235294,8.37647058823529,0,0,0
07114,4430,20193,1092.95,405.32503774189126,405.32503774189126,16.72,40.98,NA,30.6,3.96,58,68.8,NA,2.8003613369467,53.590785907859,65.8084914182475,2.57452574525745,0,0,0
07012,12249,51722,351.97,3480.126147114811,3480.126147114811,11.64,32.13,6.69,17.17,1.6,34.86,57.02,2098.81,14.6297656951587,32.5659237488774,74.9530573924402,7.26589925708221,2,1,1
07012,12249,51722,351.97,3480.126147114811,3480.126147114811,11.64,32.13,3.54,17.17,1.6,34.86,57.02,374.03,14.6297656951587,32.5659237488774,74.9530573924402,7.26589925708221,2,1,1
07013,7557,34997,365.21,2069.220448509077,2069.220448509077,15.51,29.8,6.04,8.7,1.81,59.52,77.88,1387.17,4.92258832870186,23.7660447267434,48.0878655551144,5.53129548762736,1,1,1
07013,7557,34997,365.21,2069.220448509077,2069.220448509077,15.51,29.8,3.9,8.7,1.81,59.52,77.88,319.68,4.92258832870186,23.7660447267434,48.0878655551144,5.53129548762736,1,1,1
07015,10880,45594,174.18,6246.411757951544,6246.411757951544,11.63,28.54,6.64,2.62,1.23,62.17,71.42,1610.24,5.21139705882353,16.5625,68.6672794117647,7.11397058823529,1,0,0
07015,10880,45594,174.18,6246.411757951544,6246.411757951544,11.63,28.54,4.14,2.62,1.23,62.17,71.42,558.28,5.21139705882353,16.5625,68.6672794117647,7.11397058823529,1,0,0
07016,4648,17065,629.73,738.0941038222729,738.0941038222729,15.83,37.95,5.76,6.64,3.58,100,70.13,1450.11,4.45352839931153,37.1342512908778,58.7994836488812,16.0068846815834,1,0,0
07016,4648,17065,629.73,738.0941038222729,738.0941038222729,15.83,37.95,4.18,6.64,3.58,100,70.13,1146.43,4.45352839931153,37.1342512908778,58.7994836488812,16.0068846815834,1,0,0
07022,3662,16803,185.29,1976.361379459226,1976.361379459226,32.17,42.39,3.63,44.08,13.57,100,84.9,333.65,0.13653741125068,1.01037684325505,13.4352812670671,0.13653741125068,0,0,0
07023,19158,87332,344.51,5560.941627238687,5560.941627238687,37.45,48.74,2.67,26.54,1.34,100,85.33,648.69,0.42808666144609,0.66823283737927,32.6233359436178,3.28895849647611,1,0,0
07024,2001,12181,406.69,492.02094961764493,492.02094961764493,26.24,41.7,4.03,40.97,3.17,35.21,47.75,380.84,0,0.19990004997501,21.4892553723138,1.49925037481259,0,0,0
07025,1809,7644,181.42,997.1337228530482,997.1337228530482,15.99,31.73,5.75,7.8,3.77,100,62.38,972.04,1.05030403537866,27.0315091210613,6.57822001105583,3.64842454394693,0,0,0
07025,1809,7644,181.42,997.1337228530482,997.1337228530482,15.99,31.73,5.75,7.8,3.77,100,62.38,972.04,1.05030403537866,27.0315091210613,6.57822001105583,3.64842454394693,0,0,0
07026,7286,39648,251.39,2898.285532439636,2898.285532439636,28.33,41.82,3.79,17.49,3.33,100,73.76,405.39,0.57644798243206,2.78616524842163,26.7636563272028,1.56464452374416,0,0,0
07027,26258,100751,830.58,3161.4052830552146,3161.4052830552146,10.59,25.6,7.76,7.94,1.14,48.54,52.39,2269.93,12.9827100312285,38.2511996343971,80.8058496458222,10.5377408789702,2,1,1
07028,1538,5899,51.4,2992.217898832685,2992.217898832685,24.6,47.13,4.11,2.15,1.7,100,77.29,1109.89,0.45513654096228,14.2392717815344,54.0962288686606,4.48634590377113,0,0,0
07029,1311,5000,115.34,1136.6395006069013,1136.6395006069013,10.46,29.44,6.03,3.96,0.22,100,44.15,1530.02,2.97482837528604,43.2494279176201,73.1502669717772,4.50038138825324,1,0,0
07030,8187,34744,996.43,821.6332306333612,821.6332306333612,15.84,45.58,4.66,12.45,2.19,81.16,71.38,1212.35,1.45565749235474,15.0581039755351,49.7492354740061,8.53822629969419,1,0,0
07031,23533,127914,1679.59,1401.1157484862379,1401.1157484862379,30.42,47.24,3.86,15.12,8.31,88.86,75.04,494.17,0.54396328247843,9.29412264672134,21.2358165823806,0.84994262887255,1,0,0
07017,20737,84455,2440.51,849.6994480661828,849.6994480661828,10.99,29.56,6.97,6.9,1.06,45.63,65.75,1972.53,7.67375681281049,33.3429797906718,66.690782810013,12.1690059325712,2,1,1
07017,20737,84455,2440.51,849.6994480661828,849.6994480661828,10.99,29.56,4.49,6.9,1.06,45.63,65.75,720.41,7.67375681281049,33.3429797906718,66.690782810013,12.1690059325712,2,1,1
07018,2237,9210,155.01,1443.132701116057,1443.132701116057,15.71,41.09,4.86,1.79,1.41,100,77.65,761.15,0.98345999105945,11.7568171658471,49.7988377291014,2.10102816271792,0,0,0
07018,2237,9210,155.01,1443.132701116057,1443.132701116057,15.71,41.09,3.07,1.79,1.41,100,77.65,439.17,0.98345999105945,11.7568171658471,49.7988377291014,2.10102816271792,0,0,0
07019,39192,153448,977.84,4008.0176716027163,4008.0176716027163,11.46,26.45,7.14,13.52,0.65,30.83,62.25,2210.52,11.8426088953532,20.8196177498787,74.5821531552221,13.4476511265916,2,1,1
07019,39192,153448,977.84,4008.0176716027163,4008.0176716027163,11.46,26.45,2.99,13.52,0.65,30.83,62.25,453.32,11.8426088953532,20.8196177498787,74.5821531552221,13.4476511265916,2,1,1
07021,5682,21800,346.41,1640.25287953581,1640.25287953581,11.98,34.1,6.22,4.88,2.43,68.89,71.16,1461.89,1.83034142907427,23.407250967969,41.6402675114396,3.1326997536078798,1,0,0
07014,4362,22606,159.16,2740.638351344559,2740.638351344559,25.95,42.44,4.83,1.88,1.08,72.22,82.35,1210.97,4.6767537826685,8.8491517652453,46.8592388812471,1.49014213663457,0,0,0
07014,4362,22606,159.16,2740.638351344559,2740.638351344559,25.95,42.44,4.15,1.88,1.08,72.22,82.35,539.59,4.6767537826685,8.8491517652453,46.8592388812471,1.49014213663457,0,0,0
07070,2623,14121,82.66,3173.2397774014034,3173.2397774014034,10.06,27.61,5.75,20.75,0.19,100,83.7,572.9,0.22892025944296,11.7512399847386,18.2373140022892,0.7249141549027,0,0,0
07032,7666,31822,416.88,1838.8984839762043,1838.8984839762043,12.11,34.71,6.01,7.17,2.98,68.17,70.29,1555.55,3.62782200182696,40.8847709774239,45.1128800730784,8.32572099699856,1,0,0
07033,1533,7430,210.09,729.6872768813365,729.6872768813365,21.14,41,4.1,2.5,2.39,100,86.22,752.44,0.52185257664709,20.221787345075,10.4370515329419,0.71754729288975,0,0,0
07034,17689,73436,764.47,2313.8906693526233,2313.8906693526233,11.65,35.87,5.62,11.81,1.3,72.09,76.66,1334.76,3.15700141442715,24.8429985855728,59.6265912305516,10.1442715700141,1,1,1
07035,3541,14416,94.04,3765.4189706507864,3765.4189706507864,14.52,30.93,6.27,24.25,1.96,100,68.68,1566.04,5.87404687941259,12.7365151087263,59.1640779440836,4.15136966958486,1,1,1
07037,8987,35017,303.17,2964.3434376752316,2964.3434376752316,13.41,29.12,6.9,39.47,1.85,57.93,64.34,1844.4,4.36185601424279,23.8010459552687,62.5904083676421,8.67920329364638,1,1,1
07039,5224,23172,339.1,1540.5485107637865,1540.5485107637865,21.93,39.09,4.47,14.81,1.59,100,66.98,802.44,0.38284839203675,9.95405819295559,13.552833078101,0.84226646248085,0,0,0
07038,4705,23625,310.78,1513.9326855009976,1513.9326855009976,20.87,33.14,4.76,17.73,4.22,100,63.75,682.41,0.78639744952178,1.97662061636556,28.9266737513283,2.23166843783209,0,0,0
07040,13966,54332,396.13,3525.610279453715,3525.610279453715,10.59,28.36,6.86,14.94,2.03,37.63,67.45,1935.11,9.60189030502649,36.3167692968638,65.4088500644422,10.1317485321495,2,1,1
07042,2664,11342,94.36,2823.2301822806276,2823.2301822806276,17.27,35.99,5.57,1.53,0.53,100,83.39,1128.26,2.02702702702702,23.5735735735735,50.9759759759759,1.05105105105105,0,0,0
07043,2550,10772,125.25,2035.9281437125749,2035.9281437125749,12.26,28.58,6.71,10.42,6.78,100,66.46,1625.44,6.70588235294117,27.5686274509804,56.5490196078431,2.31372549019607,0,0,0
07044,5770,27198,279.08,2067.507524724094,2067.507524724094,14.1,31.27,5.82,7.23,1.06,75.17,74.69,1028.98,3.88349514563106,11.5638002773925,56.4320388349514,6.03328710124826,1,0,0
07045,1287,5384,107.24,1200.111898545319,1200.111898545319,15.33,37.42,5.01,8.66,1.49,100,74.49,1343.3,1.08780108780108,16.2393162393162,34.3434343434343,2.09790209790209,0,0,0
07046,10508,39109,1301.33,807.4815765409236,807.4815765409236,11.23,34.05,6.23,10.43,1.09,73.84,74.06,1547.41,3.07501904036557,35.6340441736481,53.3701447067783,10.519801980198,1,0,0
07047,4363,20606,235.59,1851.9461776815654,1851.9461776815654,20.32,35.25,5.35,1.48,1.28,100,72.06,714.27,0.9399358092618,15.6121045392022,40.7840440165061,2.29252636405318,0,0,0
07048,5567,21222,742.8,749.4614970382338,749.4614970382338,12.56,30.62,6.57,18.71,1.09,65.44,57.3,2059.55,20.4418897072031,46.4163822525597,74.6901383150709,9.14316507993533,1,0,0
07020,10996,46405,2571.82,427.55713852446905,427.55713852446905,19.35,40.51,5.05,10.34,3.16,82.67,79.38,1147.37,8.07538237436271,15.2949745083758,51.8936635105608,6.90094683175528,1,0,0
07036,1361,7057,48.24,2821.3101160862357,2821.3101160862357,11.38,29.42,5.91,18.93,1.42,100,62.2,794.24,1.91036002939015,12.6377663482733,65.6135194709772,7.56796473181484,0,0,0
07041,10417,44891,514.31,2025.4321323715271,2025.4321323715271,15.42,40.58,4.59,7.12,0.91,74.41,72.43,909.88,1.47214471278745,22.6306167612816,49.2927932262099,3.23294525161166,0,0,0
07050,1444,4915,456.61,316.2436214712775,316.2436214712775,12.99,32.36,6.27,16.86,1.8,100,76.25,1676.89,4.375,30.4861111111111,69.7222222222222,9.44444444444444,1,0,0
07099,18474,76917,1602.84,1152.5791719697536,1152.5791719697536,15.63,37.71,4.85,25.22,1.4,87.57,71.53,1118.1,1.66793025018953,20.1397162352431,50.6227661648435,7.59233185313549,1,0,0
07049,4508,23889,148.79,3029.7735062840247,3029.7735062840247,22.19,34.81,4.5,10.22,1.72,100,83.83,442.91,4.19347681384513,2.26314621699578,41.5575771022853,0.75438207233192,1,0,0
07052,25246,122821,3015.4,837.2355243085494,837.2355243085494,20.36,39.94,4.63,30.66,9.3,81.35,81.13,940.22,2.89315155358275,14.4459416613823,27.9367469879518,4.64093214965123,1,1,1
07075,6801,28261,234.81,2896.384310719305,2896.384310719305,26,50,4.13,27.79,1.92,26.29,80.74,1334.31,2.64666960741067,14.1302749595647,53.7273930304367,4.36700485222761,1,0,0
07051,12449,47932,1219.56,1020.7779855029682,1020.7779855029682,13.68,35.88,5.73,13.67,1.49,59.17,66.85,1630.67,4.86764824201464,49.3603668839005,64.1724997988575,9.11577761686378,1,1,1
07115,2505,12945,634.94,394.52546697325727,394.52546697325727,21.51,42.4,NA,26.05,6.51,100,89.87,NA,1.11776447105788,20.0399201596806,11.3373253493013,2.79441117764471,0,0,0
07116,2392,11444,909.28,263.06528242125637,263.06528242125637,21.21,44.3,NA,39.6,2.85,100,59.31,NA,0.45986622073578,34.5317725752508,16.1371237458194,5.81103678929765,0,0,0
07053,1604,7769,110.3,1454.2157751586583,1454.2157751586583,9.53,37.41,5.43,4.51,0.97,100,64.57,940.1,2.0573566084788,21.6957605985037,54.4887780548628,5.54862842892768,0,0,0
07054,7845,29239,382.61,2050.3907373043044,2050.3907373043044,13.18,31.41,6.35,39.34,1.5,74.27,76.81,1631,4.27841634738186,19.463601532567,57.088122605364,7.79054916985951,2,1,1
07055,1503,5743,27.23,5519.647447668013,5519.647447668013,10.91,24.64,7.18,5.22,1.01,100,64.83,1701.03,9.24817032601463,21.5568862275449,76.4471057884231,12.2421823020625,1,0,0
07056,2282,11906,36.57,6240.087503418102,6240.087503418102,40.81,56.55,2.64,41.81,0.78,100,78.8,372.15,0.2191060473269,2.67309377738825,4.82033304119193,3.28659070990359,0,0,0
07117,1582,7682,197.9,799.3936331480546,799.3936331480546,17.33,41.21,NA,2.28,1.64,100,82.23,NA,0.44247787610619,20.480404551201,43.7420986093552,1.58027812895069,0,0,0
07057,15178,72967,584.31,2597.5937430473555,2597.5937430473555,11.55,35.03,5.66,1.94,0.74,65.63,62.96,1296.11,4.16639198365086,24.4050365877777,44.4590942052871,6.6055771639528,1,0,0
07058,909,4262,29.53,3078.225533355909,3078.225533355909,18.67,51.26,3.89,1.71,0.33,100,86.27,520.05,0.33003300330033,4.73047304730473,10.4510451045104,4.95049504950495,0,0,0
07059,42341,218893,9488.09,446.25419868487757,446.25419868487757,22.96,40.87,4.95,13.04,9.78,71.01,62.96,1148.21,3.56392149453248,19.5082780283885,35.8612219834203,3.92763515268888,1,1,1
07060,2584,12508,61.14,4226.365718024207,4226.365718024207,34.98,54.08,3.11,4.89,1.5,100,75.62,721.27,0.1547987616099,15.0928792569659,8.24303405572755,1.58668730650154,0,0,0
07061,21717,92103,2095.48,1036.3735277836104,1036.3735277836104,11.43,33.67,6.11,14.56,1.58,52.25,64.37,1691.79,6.98531104664548,21.982778468480898,55.4542524289727,8.22857669107151,2,1,1
07062,4404,18128,598.49,735.8518939330648,735.8518939330648,15.62,35.53,5.4,11.02,5.52,100,69.45,1628.04,13.6528850522489,53.6801453884597,55.5883689232167,2.31712857791912,0,0,0
07063,917,3682,92.3,993.4994582881908,993.4994582881908,10.33,26,6.28,0.46,0.24,100,66.67,1223.77,2.5081788440567,37.0774263904034,67.9389312977099,4.79825517993457,1,0,0
07064,9133,48126,416.45,2193.06039140353,2193.06039140353,17.06,33.19,5.22,71.24,11.27,84.6,56.77,510.64,0.48176940764261,1.86138180225555,13.6647322894996,0.32847914157451,1,0,0
07065,28601,119826,2887.98,990.3461935331961,990.3461935331961,16.45,33.26,6.2,7.52,1.47,61.28,63.26,1613.26,4.94315200279867,32.6569879307329,51.3241210425048,5.8702116494665,1,1,1
07066,4049,22011,192.54,2102.939648904124,2102.939648904124,37.81,54.73,3.12,15.77,7.63,66.54,77.85,449.05,0.39515929859224,8.44653000740923,26.3027908125463,0.93850333415658,0,0,0
07067,2786,12136,105.67,2636.5098892779406,2636.5098892779406,26.39,43.68,3.96,2.52,0.82,100,71.87,826.55,0.53840631730078,17.767408470926,31.4429289303661,1.11270638908829,0,0,0
07068,8162,31107,593.15,1376.0431594031863,1376.0431594031863,13.02,30.18,6.97,10.63,2.94,52.33,63.53,2080.3,13.2540461010299,55.4806277587052,70.0711132908288,8.36194212849436,2,1,1
07069,14548,53525,1756.61,828.1861084702923,828.1861084702923,13.65,36.95,5.91,27.15,1.61,66.22,70.55,1703.25,4.97662908990926,44.2466318394281,60.0563651361011,14.8474017047016,2,1,1
07072,6730,31942,247.43,2719.9612011477993,2719.9612011477993,24.03,41.89,4.24,1.38,1.23,49.69,58.4,1042.25,3.13521545319465,17.7711738484398,45.0668647845468,3.16493313521545,1,0,0
07073,2101,9578,67.68,3104.3144208037825,3104.3144208037825,20.11,36.47,5.44,13.92,1.59,34.52,50.39,1039.16,2.33222275107091,16.8967158495954,59.2099000475963,2.76059019514516,0,0,0
07074,12049,45104,434.9,2770.521959071051,2770.521959071051,6.95,20.97,7.9,5.15,0.24,35.5,28.05,2746.2,16.6348309941034,50.3280458433685,85.9895357528444,14.6167261855327,1,1,1
07076,5823,26921,249.95,2329.665933186637,2329.665933186637,21.96,42.34,4.51,15.59,6.85,100,89.33,497.58,0.326292289198,5.11763695689507,10.3898334191997,0.60106474325948,0,0,0
07077,13535,63446,1228.24,1101.9833257343842,1101.9833257343842,24.27,41.5,4.68,9.63,3.13,90.92,82.11,904.84,1.08607314370151,25.8145548577761,18.6183967491688,4.30735131141485,1,0,0
07118,1092,5163,38.34,2848.200312989045,2848.200312989045,30.27,53.78,NA,1.88,1.07,100,88.15,NA,0,1.37362637362637,9.7985347985348,0.18315018315018,0,0,0
07078,51377,209591,394.17,13034.223812060785,13034.223812060785,10.1,20.44,8.79,2.83,0.21,15,56.28,2532.68,18.0732980214986,19.1969154073843,82.1623305810874,20.7508957781585,2,1,1
07079,9611,39204,359.54,2673.137898425766,2673.137898425766,13.47,35.69,5.7,8.74,0.42,70.81,55.82,1746.02,7.84926087861753,38.4239017280866,73.3708099104726,6.19404538829898,2,1,1
07112,6538,34829,173.04,3778.3171521035597,3778.3171521035597,34.41,46.92,NA,31.62,3.47,78.19,77.44,NA,0.35178953808504,0.68828387886203,19.3484245946772,0.24472315692872,0,0,0
07110,1791,7202,94.04,1904.5087196937473,1904.5087196937473,24.25,43.64,NA,16.68,1.92,100,85.2,NA,0.33538289547233,2.79485746226942,31.7495807713806,1.50922302962548,0,0,0
07119,702,3684,16.54,4244.256348246675,4244.256348246675,38.51,44.64,NA,12.74,0,100,75.61,NA,0.42735042735042,1.56695156695156,35.1851851851851,0.14245014245014,0,0,0
07080,6928,35192,876,790.8675799086758,790.8675799086758,15.49,38.09,4.69,4.13,2.76,100,88.05,780.01,0.75057736720554,17.2488452655889,22.8781755196304,2.38163972286374,0,0,0
07081,8522,44295,313.94,2714.531439128496,2714.531439128496,27.53,42.23,4.25,7.19,2.08,73.29,72.89,693.2,1.47887323943661,11.5492957746478,35.1525821596244,2.15962441314554,1,0,0
07082,2798,13844,105.4,2654.648956356736,2654.648956356736,42.77,61.08,2.62,44.29,13,100,89.86,446.8,0.14311270125223,8.19320214669052,17.9606440071556,0.07155635062611,0,0,0
07083,4963,18539,632.73,784.3788029649297,784.3788029649297,19.58,44.97,4.51,8.05,1.54,100,78.68,1312.8,2.15595406004432,13.2782591174692,57.1227080394922,4.47310094700785,0,0,0
07084,1857,8082,156.33,1187.8718096334676,1187.8718096334676,19.19,38.67,5.11,3.07,2.32,100,78.19,1007,4.79267635971997,24.5557350565428,48.034464189553,2.15401184706515,1,0,0
07085,2439,10707,96.08,2538.5095753538717,2538.5095753538717,16.77,33.08,5.51,0.77,0.81,100,69,1217.71,1.2710127101271,23.6162361623616,63.4686346863468,2.2140221402214,1,0,0
07086,5632,24049,283.88,1983.9368747358042,1983.9368747358042,14.43,27.11,6.96,7.88,1.69,20.94,58.23,1982.38,7.40411931818181,28.9417613636363,70.8274147727272,7.68821022727272,2,1,1
07087,9891,38797,236.12,4188.9717093003555,4188.9717093003555,14.63,35.46,5.77,17.2,1.54,58.33,70.72,1734.15,7.42313915857605,19.336569579288,62.2471682847896,6.90736245954692,2,1,1
07088,548,2283,78.34,699.5149348991574,699.5149348991574,14.38,32.9,5.89,13.15,2.24,100,79.44,1324.29,1.27737226277372,34.3065693430657,32.1167883211678,2.91970802919708,0,0,0
07089,92528,348156,980.12,9440.476676325348,9440.476676325348,6.67,20.63,8.48,9.87,1.03,29.97,53.34,2592.11,20.8999945913786,27.5039212504732,81.4213856887879,21.2320839418032,3,1,1
07090,995,3839,66.1,1505.2950075642966,1505.2950075642966,14.74,40.27,5.08,1.88,0.86,100,49.12,879.98,0.60301507537688,11.0552763819095,18.9949748743718,1.20603015075376,0,0,0
07091,3319,12887,42.59,7792.909133599435,7792.909133599435,15.3,28.54,6.83,1.05,0.19,38.86,65.8,1879.61,11.5396203675805,27.8698403133473,63.5131063573365,4.63995179270864,1,0,0
07092,10325,41305,1256.36,821.8185870291956,821.8185870291956,15.37,37.58,5.33,6.64,4.45,83.39,77.28,1345.06,2.46973365617433,35.6222760290556,40.4358353510895,3.24455205811138,1,0,0
07093,7832,43593,192.48,4068.9941812136326,4068.9941812136326,21.98,38.54,4.26,10.71,2.27,100,81.4,506.5,0.28089887640449,4.50715015321757,17.0199182839632,7.3799795709908,0,0,0
07094,9236,43175,283.48,3258.078171299562,3258.078171299562,25.56,47.68,3.79,6.32,2.23,56.82,83.33,1120.1,2.42529233434387,15.4071026418362,60.0584668687743,2.9991338241663,1,0,0
07096,15960,77554,801.26,1991.862816064698,1991.862816064698,24.84,42.08,4.64,14.38,4.62,80.49,82.29,558.47,0.97744360902255,12.65664160401,22.4624060150375,1.32832080200501,1,0,0
07097,23721,89178,1852.51,1280.4789177926166,1280.4789177926166,10.42,28.44,7.09,16.97,1.08,51,65.01,1871.09,8.79811137810379,39.6441971249104,73.0112558492475,13.6334893132667,2,2,1
07098,1647,7284,168.53,977.2740758321961,977.2740758321961,29.53,44.69,4.24,1.47,2.1,100,82.87,740.26,0.42553191489361,1.27659574468085,34.4680851063829,1.27659574468085,0,0,0
07100,6827,34305,402.19,1697.4564260672817,1697.4564260672817,29.29,45.8,NA,30.81,5.61,100,56.22,NA,0.33689761242126,10.1362238171964,8.52497436648601,1.30364728284751,0,0,0
07102,10319,41823,161.37,6394.6210571977435,6394.6210571977435,11.5,24.88,NA,24.78,1.37,81.38,63.93,NA,10.4477611940298,21.9034696646636,71.8937778639271,7.28823415390579,1,0,0
07101,160210,598710,334.94,47832.44760255568,47832.44760255568,4.32,12.94,NA,8.45,0.14,1.47,35.65,NA,39.0692823193619,42.1071368346105,92.1705295634958,33.6718442599913,3,2,1
07103,7568,31755,174.25,4343.1850789096125,4343.1850789096125,11.75,32.26,NA,15.81,0.9,100,78.09,NA,9.05126849894291,28.0919661733615,60.9408033826638,4.98150105708245,1,0,0
07104,4259,15316,358.2,1189.000558347292,1189.000558347292,18.14,41.5,NA,11.88,1.14,63.51,82.92,NA,2.34796900680911,25.264146513266,61.7515848790796,5.5412068560695,1,0,0
07105,3693,15350,62.04,5952.611218568665,5952.611218568665,12.72,28.56,NA,4.63,1.67,100,83.84,NA,7.12158137015976,16.165718927701,72.0823178987273,8.2859463850528,1,0,0
07106,16385,65009,1359.99,1204.788270501989,1204.788270501989,21.02,44.69,NA,6.61,1.36,63.1,79.9,NA,2.43053435114503,11.2916030534351,52.879389312977104,5.74656488549618,1,0,0
07071,7248,28961,445.46,1627.0821173618283,1627.0821173618283,13.94,35.77,5.54,27.06,2.18,74.19,71.95,1602.72,1.54525386313465,24.2135761589404,49.1307947019867,8.01600441501103,2,1,1
07107,20020,79003,2754.97,726.6866789838002,726.6866789838002,17.77,36.75,NA,16.19,4.23,48.09,79.99,NA,7.55160177919936,30.8661102503873,61.4723374481483,10.6452096556549,1,0,0
07108,28017,104833,1901.39,1473.5009650834388,1473.5009650834388,13.17,31.77,NA,10.15,0.8,55.42,70.21,NA,6.56387193489667,36.7955170075311,69.793339758004,9.32648035121533,3,1,1
07109,8558,37833,209.26,4089.6492401796813,4089.6492401796813,26.83,41.37,NA,10.94,6.69,51.15,69.01,NA,7.29142322972657,29.0371582145361,56.7071745734984,7.87567188595466,1,1,1
07111,8055,41112,194.61,4139.047325420071,4139.047325420071,36.75,49.5,NA,28.89,0.7,100,84.44,NA,0.57107386716325,3.00434512725015,36.064556176288,1.96151458721291,1,0,0
08001,3640,12568,16910.05,21.52566077569256,21.52566077569256,3.25,21.81,6.86,1.14,0.44,25.15,37.67,2791.17,21.2420994778785,61.225611431712,87.6614454520472,22.451222863424,2,1,1
